species,trait,model,correlation_mean,correlation_SD,RMSE_mean,RMSE_SD
rice,Seed_length,BL,0.472022663622011,0.0892210118776897,0.846776604453165,0.0737085984937963
rice,Seed_length,BRR,0.479868556699716,0.0885101923288343,0.843276387341032,0.0733739599231357
rice,Seed_length,BayesA,0.483867929467709,0.0895134326323175,0.841407510861804,0.0762404679761461
rice,Seed_length,BayesB,0.48779187726696,0.0895674688669109,0.837432793021743,0.078692553246165
rice,Seed_length,BayesC,0.481803979899828,0.0889058819207772,0.842510548128481,0.076516066351874
rice,Seed_length,GBLUP,0.480337802711795,0.0890386730812594,0.843089909017657,0.0763944921225355
rice,Seed_length,LightGBM,0.560023316523303,0.0564530170157132,0.797817042852132,0.0752472943156957
rice,Seed_length,RF,0.553188389716427,0.063696452792049,0.800777162808231,0.0793112430141027
rice,Seed_length,RKHS,0.452230266858454,0.093585926092022,0.857512452677122,0.0759067557057166
rice,Seed_length,XGBoost,0.56710127968121,0.058386035713388,0.791427640488578,0.0729619733410971
rice,Seed_length_width_ratio,BL,0.614517839868864,0.074939004618371,0.43314873406717,0.0405160208626848
rice,Seed_length_width_ratio,BRR,0.615509825830778,0.0760821081353366,0.430625381990906,0.0401374936752481
rice,Seed_length_width_ratio,BayesA,0.617748888026007,0.0754075733757124,0.429397623409076,0.0406820508035306
rice,Seed_length_width_ratio,BayesB,0.619727096528544,0.0741348566190644,0.428461769365811,0.0420536181836625
rice,Seed_length_width_ratio,BayesC,0.615701498949307,0.0768411677588555,0.430411503588235,0.0407092461341526
rice,Seed_length_width_ratio,GBLUP,0.615279024220918,0.0752997485624971,0.430502500014635,0.0404017345864104
rice,Seed_length_width_ratio,LightGBM,0.664248173223313,0.0625169610178107,0.411043376543129,0.040333849778599
rice,Seed_length_width_ratio,RF,0.641496408980337,0.0579906992961787,0.421353113352943,0.0372259905646045
rice,Seed_length_width_ratio,RKHS,0.592303794956122,0.0806079526507466,0.440580322221247,0.0387768456855552
rice,Seed_length_width_ratio,XGBoost,0.655266119942011,0.0615468180631924,0.412357044699716,0.0386728796429773
rice,Seed_number_per_panicle,BL,0.333483500537079,0.0961015397175326,0.316587370474109,0.0330891303107825
rice,Seed_number_per_panicle,BRR,0.343778961409149,0.0970225506914709,0.315473406675113,0.0328866248247332
rice,Seed_number_per_panicle,BayesA,0.357694986154792,0.0981859596990391,0.313284810415513,0.0317892197228327
rice,Seed_number_per_panicle,BayesB,0.359140219110089,0.0943816860396773,0.312995431142997,0.0328269498183699
rice,Seed_number_per_panicle,BayesC,0.347182537106069,0.0955527967519525,0.315077607111874,0.0329151633424714
rice,Seed_number_per_panicle,GBLUP,0.345558140803913,0.09382288303914,0.315049700104433,0.0332838299981881
rice,Seed_number_per_panicle,LightGBM,0.442744320121108,0.105176819980482,0.300541271202287,0.0278219785473241
rice,Seed_number_per_panicle,RF,0.448188676743061,0.099714747940801,0.299538482370805,0.028675521172014
rice,Seed_number_per_panicle,RKHS,0.307283395472721,0.0948203971592488,0.319885312858914,0.0336871367014918
rice,Seed_number_per_panicle,XGBoost,0.462257468661604,0.102901751697548,0.297270501087679,0.028365069654648
rice,Seed_surface_area,BL,0.519466006214473,0.0770056714146151,0.125584422388952,0.0112895920113305
rice,Seed_surface_area,BRR,0.522450609363917,0.0733919037804173,0.125087156428514,0.0111749620959835
rice,Seed_surface_area,BayesA,0.533555249601131,0.0724804420822281,0.124196233948599,0.0115842663234678
rice,Seed_surface_area,BayesB,0.543475018028763,0.0707260687624162,0.123352987009895,0.0112199130345978
rice,Seed_surface_area,BayesC,0.527401453903019,0.0721433616724994,0.124610043770224,0.011300367434108
rice,Seed_surface_area,GBLUP,0.525447479559218,0.0728976157351452,0.124782638877266,0.011286804682982
rice,Seed_surface_area,LightGBM,0.647938729636593,0.0750096237673914,0.111578792538928,0.0117232195884236
rice,Seed_surface_area,RF,0.617055623710655,0.0814017952264083,0.11523654408922,0.0117852998281139
rice,Seed_surface_area,RKHS,0.504184112168911,0.0788276180960077,0.126657992586012,0.0112561233104217
rice,Seed_surface_area,XGBoost,0.647288467297667,0.0789448277194558,0.11231208768047,0.0112385142381716
rice,Seed_volume,BL,0.606314310877038,0.0599575799643756,0.192790871446666,0.0164001031226527
rice,Seed_volume,BRR,0.614689053570481,0.0616017407259055,0.190920680434603,0.0176499430870187
rice,Seed_volume,BayesA,0.619498019371121,0.0612288698357729,0.189948878364594,0.0179386543370105
rice,Seed_volume,BayesB,0.624247724465269,0.0633567576631108,0.189107664696834,0.0182385170900792
rice,Seed_volume,BayesC,0.616073773338757,0.0623904547403783,0.190636723793562,0.0180662116525824
rice,Seed_volume,GBLUP,0.616602915547049,0.0624078992745051,0.190551205067518,0.017955576133701
rice,Seed_volume,LightGBM,0.68928792233376,0.0612752032520447,0.174943323005243,0.0175855395241124
rice,Seed_volume,RF,0.677935516635372,0.0703944809956281,0.177792610004431,0.0182033654009111
rice,Seed_volume,RKHS,0.598623194296566,0.064039529911518,0.193981039986196,0.0171944011700848
rice,Seed_volume,XGBoost,0.665319401738857,0.0717715637245385,0.180393748779206,0.0177698354420332
rice,Seed_width,BL,0.673759974950012,0.0589557607397362,0.286974432163276,0.0229293478127583
rice,Seed_width,BRR,0.676998878118947,0.059424256015222,0.285007516768294,0.0243250929229993
rice,Seed_width,BayesA,0.678355638860665,0.0586697430176293,0.284678063669872,0.0243926899603487
rice,Seed_width,BayesB,0.678715757521392,0.0588573636187223,0.284379887108056,0.0246418968386356
rice,Seed_width,BayesC,0.678077335510307,0.0577125581945572,0.284739231190005,0.0238745302656034
rice,Seed_width,GBLUP,0.678041156292716,0.058743021004893,0.284681382266869,0.024149638432742
rice,Seed_width,LightGBM,0.717487078920338,0.0540054387712294,0.269554250030048,0.0239254887660218
rice,Seed_width,RF,0.706787619721859,0.0566217516263922,0.274161153763545,0.0237043619647487
rice,Seed_width,RKHS,0.664050554732908,0.0579283383114452,0.290147778752241,0.0224191028129363
rice,Seed_width,XGBoost,0.726238628609004,0.0488453314261584,0.266212380132683,0.0234263984899321
rice,Straighthead_suseptability,BL,0.603374328970227,0.0710477355934787,1.13172975339993,0.120159743302136
rice,Straighthead_suseptability,BRR,0.607292874788322,0.0706134183068121,1.12648731809721,0.119227598166837
rice,Straighthead_suseptability,BayesA,0.609684716967834,0.0712451838025188,1.12305098320822,0.116627203169353
rice,Straighthead_suseptability,BayesB,0.613436200701578,0.069556046103237,1.1188604435528,0.116361218350107
rice,Straighthead_suseptability,BayesC,0.60816200393531,0.071196933520944,1.12564266020694,0.119194746966072
rice,Straighthead_suseptability,GBLUP,0.608645008480843,0.0704641139563781,1.12467719401601,0.119200394178064
rice,Straighthead_suseptability,LightGBM,0.610257882797468,0.0807964459249844,1.12459033980054,0.119846915324433
rice,Straighthead_suseptability,RF,0.637758474858222,0.0735653214607635,1.09559262078109,0.108757072819943
rice,Straighthead_suseptability,RKHS,0.589011687585469,0.0721372364023609,1.14725947057955,0.119039002254122
rice,Straighthead_suseptability,XGBoost,0.644545275266441,0.0779489196942789,1.08005516802056,0.113271389982281
rice,Year06Flowering_time_at_Arkansas,BL,0.4964683610574,0.0710927408980348,10.3512323888079,0.568000506802987
rice,Year06Flowering_time_at_Arkansas,BRR,0.496423283247788,0.0713682355909794,10.3780623663351,0.57294630702673
rice,Year06Flowering_time_at_Arkansas,BayesA,0.500946293078073,0.0720559441077576,10.3299252829319,0.542268828347636
rice,Year06Flowering_time_at_Arkansas,BayesB,0.500724506003617,0.0694847066742078,10.3386245705433,0.568132283221166
rice,Year06Flowering_time_at_Arkansas,BayesC,0.498784497469401,0.0726130622043453,10.3610150026444,0.57174242814922
rice,Year06Flowering_time_at_Arkansas,GBLUP,0.497943077987785,0.0716178382261692,10.3624178546041,0.562991275535471
rice,Year06Flowering_time_at_Arkansas,LightGBM,0.569482928537034,0.0570640686621815,9.83289566853321,0.610161606823299
rice,Year06Flowering_time_at_Arkansas,RF,0.574508175849815,0.0714819148031016,9.79796205911575,0.629639085081925
rice,Year06Flowering_time_at_Arkansas,RKHS,0.480862918067171,0.0727945713003052,10.5094204457515,0.640178934735694
rice,Year06Flowering_time_at_Arkansas,XGBoost,0.616414653950672,0.0683956630304839,9.4281586863045,0.637742090397349
rice,Year07Flowering_time_at_Arkansas,BL,0.46088420292789,0.111402058564646,13.1622205997172,1.55344382305248
rice,Year07Flowering_time_at_Arkansas,BRR,0.46294933711027,0.110911340123249,13.1367406120843,1.5182901680632
rice,Year07Flowering_time_at_Arkansas,BayesA,0.464996439705076,0.111458472638593,13.1162830086897,1.52664542446752
rice,Year07Flowering_time_at_Arkansas,BayesB,0.466166893080704,0.109797670360785,13.1172544954034,1.52723755316331
rice,Year07Flowering_time_at_Arkansas,BayesC,0.464045498519719,0.11149984220443,13.1287856312105,1.53883025970203
rice,Year07Flowering_time_at_Arkansas,GBLUP,0.463808652408319,0.111476839821632,13.1275782840918,1.51430721605853
rice,Year07Flowering_time_at_Arkansas,LightGBM,0.541805260014196,0.0985487725736988,12.4237431894232,1.5429980325959
rice,Year07Flowering_time_at_Arkansas,RF,0.541659477537388,0.105574453401087,12.4428607284464,1.55989659497986
rice,Year07Flowering_time_at_Arkansas,RKHS,0.452714766383865,0.108475196247369,13.2318815398021,1.50676710809662
rice,Year07Flowering_time_at_Arkansas,XGBoost,0.566424205379214,0.0946983010732567,12.1754819554705,1.52695615189753
soybean,C13,BL,0.412574719005945,0.0878810524025325,0.249392440717734,0.0210324556250425
soybean,C13,BRR,0.413969486181954,0.0869091934815066,0.248839563203885,0.0209454682160496
soybean,C13,BayesA,0.412733019816283,0.0857014797622071,0.249043120042904,0.0208916160041959
soybean,C13,BayesB,0.412782305701138,0.0862929067177168,0.249009819366655,0.0208621962908517
soybean,C13,BayesC,0.413123406238828,0.0862420251099486,0.248746941277221,0.0210317381141965
soybean,C13,GBLUP,0.414658444266041,0.0884095880375717,0.248708559098122,0.0210521294647629
soybean,C13,LightGBM,0.395094016422864,0.083105301600893,0.250630861702173,0.020919883038076
soybean,C13,RF,0.384755484072055,0.0897007773992691,0.252029465895986,0.0208797170539123
soybean,C13,RKHS,0.409222374231614,0.0871330529212627,0.249427237366365,0.0213959432025559
soybean,C13,XGBoost,0.388593282767459,0.0734137765084711,0.251558712139277,0.0208016239135709
soybean,Wilt,BL,0.456444420873929,0.0855627822973432,5.72140683633423,0.659547991560957
soybean,Wilt,BRR,0.457567426797041,0.0857210231066256,5.72908371055702,0.646938445182017
soybean,Wilt,BayesA,0.457177124315644,0.08893908231523,5.72740204120871,0.638899734604396
soybean,Wilt,BayesB,0.458703313520151,0.08662115869622,5.72374616032195,0.638468504144008
soybean,Wilt,BayesC,0.45769713627932,0.0879873083221526,5.72534535709603,0.646412660574839
soybean,Wilt,GBLUP,0.458435402688102,0.0881624632228515,5.72568327685396,0.63650135633472
soybean,Wilt,LightGBM,0.4201313201571,0.100881072992001,5.85218741313763,0.687912541990146
soybean,Wilt,RF,0.407848104575098,0.0882992905270524,5.87704084911976,0.725766208688541
soybean,Wilt,RKHS,0.454100251717733,0.086194067402856,5.73285994278559,0.657127416320677
soybean,Wilt,XGBoost,0.419497639170606,0.0993105696008076,5.85532965298558,0.664426667856187
wheatG,DTR,BL,0.471484204393294,0.0681116207901664,1.90814828129954,0.177873005906721
wheatG,DTR,BRR,0.469321437459545,0.0692663204750349,1.90993417987677,0.178150462520191
wheatG,DTR,BayesA,0.471526813810591,0.0680834826161993,1.9067440572551,0.175196343812074
wheatG,DTR,BayesB,0.470551905032601,0.0684648150461531,1.91017555301986,0.175151505824207
wheatG,DTR,BayesC,0.470113209868074,0.06831143405586,1.90961468101988,0.179510312912486
wheatG,DTR,GBLUP,0.469576438652433,0.0691859256728076,1.91022479462484,0.177330345523124
wheatG,DTR,LightGBM,0.45704224910841,0.0759729807248144,1.92601988738088,0.194219803723393
wheatG,DTR,RF,0.470847705984559,0.0687478643478655,1.92287355125605,0.176782722087968
wheatG,DTR,RKHS,0.476859641384102,0.0677651269733965,1.90291330912319,0.180748107836976
wheatG,DTR,XGBoost,0.476138508526365,0.0726640506160587,1.90267546636777,0.181389400160584
wheatG,EW,BL,0.384755325608592,0.094520118782018,2.90893356668203,0.168909049065451
wheatG,EW,BRR,0.387832691398413,0.0907950689075979,2.90520174062079,0.169274512589536
wheatG,EW,BayesA,0.388825775354748,0.0914739839533602,2.90756456725972,0.173523904407178
wheatG,EW,BayesB,0.388137912804146,0.0930132773700512,2.90598088203369,0.171585755345898
wheatG,EW,BayesC,0.387571221499725,0.0926442410884916,2.9042572093786,0.172614329600156
wheatG,EW,GBLUP,0.386890986195051,0.0924593939833048,2.906048131903,0.170904478733733
wheatG,EW,LightGBM,0.375582043468077,0.0868728027670459,2.91283212036979,0.157133926891936
wheatG,EW,RF,0.359623449378196,0.101842799925371,2.93951171675452,0.152819606397978
wheatG,EW,RKHS,0.384712083297827,0.0942352143214942,2.90977688702276,0.163726401488001
wheatG,EW,XGBoost,0.360017537268198,0.0864436409633974,2.9311772623498,0.164749788753294
wheatG,FHB,BL,0.721463249022902,0.0562738660163995,4.68152980722581,0.589101395583166
wheatG,FHB,BRR,0.721426871924731,0.0547327396927254,4.67597996682652,0.582219066887517
wheatG,FHB,BayesA,0.721432912084375,0.0540016083949119,4.67484542067124,0.582622683244195
wheatG,FHB,BayesB,0.721541927863378,0.0543914825308029,4.67375885073853,0.584677440584157
wheatG,FHB,BayesC,0.72139369544806,0.0545883196126001,4.67552584962659,0.58229702520196
wheatG,FHB,GBLUP,0.720991484298689,0.0549733689095084,4.67829585199945,0.587650431445383
wheatG,FHB,LightGBM,0.722509942534915,0.0588219684351545,4.66851879340065,0.635376204122459
wheatG,FHB,RF,0.705499974219685,0.0610206088884564,4.85574413505679,0.613942373984129
wheatG,FHB,RKHS,0.730135903958637,0.0552667012617143,4.61677187096871,0.60126824022857
wheatG,FHB,XGBoost,0.713131421199751,0.06024983702304,4.72013530464185,0.622405954896215
wheatG,GH,BL,0.595096190447974,0.0803260005242335,3.04521017914345,0.329866259169054
wheatG,GH,BRR,0.595547358247764,0.0792828598956359,3.04092343580159,0.326898042461385
wheatG,GH,BayesA,0.642642763296683,0.0648424139129489,2.90230284112741,0.304814140656291
wheatG,GH,BayesB,0.647354393909224,0.0624741044046772,2.88581340032029,0.289635155029989
wheatG,GH,BayesC,0.597431304685859,0.0792191722197054,3.03675425702232,0.324266547679293
wheatG,GH,GBLUP,0.595412988894137,0.0802762784045189,3.04093785543707,0.32383860624211
wheatG,GH,LightGBM,0.658503273160802,0.0691347900746416,2.85387628831904,0.276291880261616
wheatG,GH,RF,0.598806508777507,0.0847496410723812,3.0747604293332,0.285814080126883
wheatG,GH,RKHS,0.603111924904009,0.081869177605489,3.02008607662439,0.322941705706539
wheatG,GH,XGBoost,0.662726133830583,0.0666427651069596,2.83840893923006,0.27301040581651
wheatG,GPE,BL,0.385861545052438,0.0963216724438884,5.87395821757089,0.39513155693695
wheatG,GPE,BRR,0.38381903351682,0.096267916536147,5.87935989479661,0.398919302111816
wheatG,GPE,BayesA,0.38312945116345,0.0951020360532128,5.88161916598749,0.40503414980599
wheatG,GPE,BayesB,0.38617884838054,0.0948838680883737,5.88007506294555,0.399269232172081
wheatG,GPE,BayesC,0.383160716348391,0.0956511105359624,5.88131351544017,0.39749531294323
wheatG,GPE,GBLUP,0.384227251039598,0.0950843663629615,5.87807134047316,0.399458223425647
wheatG,GPE,LightGBM,0.376044464374869,0.10286701479189,5.91295154971197,0.434616728056321
wheatG,GPE,RF,0.356327172357845,0.10977638045083,5.94047394011934,0.407936536194267
wheatG,GPE,RKHS,0.387850447108351,0.0951531582556032,5.86879423838443,0.401026181948793
wheatG,GPE,XGBoost,0.361002010661695,0.0889688202220131,5.9322728634747,0.440995330575413
wheatG,GY,BL,0.653666746333476,0.046268885870263,3.84433731256089,0.266354066587324
wheatG,GY,BRR,0.654567057425032,0.0460585891871152,3.8388910254836,0.254760967328938
wheatG,GY,BayesA,0.654326703353135,0.0456537396177352,3.83865536470667,0.257854087809173
wheatG,GY,BayesB,0.653582546533048,0.045462523815294,3.84153328559926,0.255824071986182
wheatG,GY,BayesC,0.654393336753357,0.0455717867754161,3.83942280512997,0.249991349765248
wheatG,GY,GBLUP,0.654811786198191,0.0463014563364587,3.83779414287997,0.249813505856725
wheatG,GY,LightGBM,0.635698193939597,0.0507216459719055,3.90995556202348,0.316755702900367
wheatG,GY,RF,0.62727585297617,0.0485544339351211,3.98430431529823,0.355129078852104
wheatG,GY,RKHS,0.655484268602065,0.0461238552193335,3.83964301438702,0.277234816733668
wheatG,GY,XGBoost,0.64301181483658,0.0511710211940118,3.87855138540348,0.288541895171069
wheatG,HAG,BL,0.500819657093751,0.0658675579530222,43.6680132822673,3.66479864646199
wheatG,HAG,BRR,0.501366285169597,0.0617811714289049,43.6924892563087,3.74039854979596
wheatG,HAG,BayesA,0.501803373661975,0.0614282812100804,43.7151025520047,3.72277969196083
wheatG,HAG,BayesB,0.502089774395584,0.0628227641540397,43.6902306567394,3.7025274764022
wheatG,HAG,BayesC,0.502042575816782,0.0621734094475221,43.6968986990374,3.74309783387528
wheatG,HAG,GBLUP,0.502880139219465,0.0620314697964352,43.6735296468295,3.70169241535226
wheatG,HAG,LightGBM,0.497298219361879,0.0558466278819188,43.8702843754626,3.78443543988883
wheatG,HAG,RF,0.478758167730333,0.0665122440230732,44.4540564033973,4.00583510210213
wheatG,HAG,RKHS,0.506155805081906,0.0620033453776496,43.5965962705322,3.77402270083821
wheatG,HAG,XGBoost,0.494879151356601,0.0740136644589552,44.0131597917482,4.32860993834652
wheatG,HD,BL,0.696888979173035,0.0652928832639961,2.28288540177987,0.1792138927198
wheatG,HD,BRR,0.697058951527127,0.0659184332650972,2.28096537661329,0.180211021857765
wheatG,HD,BayesA,0.697632452414972,0.0643073851550286,2.27801262412794,0.178922013874121
wheatG,HD,BayesB,0.697400455426568,0.0640545583628817,2.27845444201227,0.17623680542999
wheatG,HD,BayesC,0.69685575278843,0.0646233760279619,2.28138293689603,0.179782481325623
wheatG,HD,GBLUP,0.696572017845728,0.0649551556649854,2.28070252303832,0.178837650678156
wheatG,HD,LightGBM,0.713103090987614,0.062837503507233,2.22718224728246,0.199298130306678
wheatG,HD,RF,0.698146377269116,0.0724454041131138,2.35859967407624,0.200761033012222
wheatG,HD,RKHS,0.708811729168005,0.0634718347136085,2.2534676895926,0.181024875783807
wheatG,HD,XGBoost,0.724308355642555,0.0626965790354904,2.19931145346308,0.187684009864587
wheatG,PC,BL,0.687791348860219,0.0555346439061811,0.43120268506381,0.0616606272623801
wheatG,PC,BRR,0.686454543856438,0.0527963323656113,0.432388101393035,0.0595973725937005
wheatG,PC,BayesA,0.686221300772379,0.0522996716478687,0.432338940377293,0.0592272140628362
wheatG,PC,BayesB,0.687108757451278,0.0524779929830216,0.431898287881181,0.0595471066472626
wheatG,PC,BayesC,0.685409846187398,0.0529444272295739,0.432820493141446,0.0593515958471631
wheatG,PC,GBLUP,0.685989767896037,0.0535651361047678,0.432495680860927,0.0596100858397805
wheatG,PC,LightGBM,0.684390307423885,0.0555285726501124,0.432722431558997,0.0617093858454298
wheatG,PC,RF,0.660514051811359,0.0630299615847022,0.452722326265101,0.0698131091383924
wheatG,PC,RKHS,0.695892163339708,0.0528364238917316,0.42674628524027,0.0620568278484848
wheatG,PC,XGBoost,0.676030278302395,0.057459767754853,0.436913314350825,0.0630345642422659
wheatG,PH,BL,0.809037951650234,0.0329426967340228,5.31634581795256,0.400985345591998
wheatG,PH,BRR,0.808176701770564,0.0334161655987987,5.32538421894696,0.405631090362268
wheatG,PH,BayesA,0.808723592160271,0.0331933369782269,5.31937590193567,0.401861598456642
wheatG,PH,BayesB,0.808750120329396,0.0322860561766542,5.31768823392286,0.395887332895395
wheatG,PH,BayesC,0.808169771252165,0.0333261201094858,5.32408241002017,0.401367101181463
wheatG,PH,GBLUP,0.808169676601975,0.0332352066632408,5.32497154534942,0.403596395776479
wheatG,PH,LightGBM,0.808110051437356,0.0370628116480238,5.34184867371149,0.462403618944203
wheatG,PH,RF,0.802420692251221,0.0358685349787162,5.57595798281978,0.444588470444328
wheatG,PH,RKHS,0.813481659063098,0.0324744513782027,5.27733770726447,0.407900039103105
wheatG,PH,XGBoost,0.809419052069267,0.0338056508876401,5.32093694124283,0.451504787884992
wheatG,SDS,BL,0.775862237888298,0.0449471862052598,7.31004195643819,0.484698200873069
wheatG,SDS,BRR,0.771913900970134,0.0454702716343136,7.35818424227449,0.492299550966363
wheatG,SDS,BayesA,0.782952827295086,0.0465459312521169,7.17978470668089,0.429681125195839
wheatG,SDS,BayesB,0.791371663160925,0.0456142453642601,7.06843601413866,0.498949107959375
wheatG,SDS,BayesC,0.776709366973388,0.0449951133648077,7.2874638415228,0.480763206304806
wheatG,SDS,GBLUP,0.771909505672004,0.0454537266517893,7.35761643013474,0.488702927180889
wheatG,SDS,LightGBM,0.81009484998182,0.0449562336390867,6.79217808714007,0.519715488468351
wheatG,SDS,RF,0.787101150494164,0.0472884100617735,7.20833040637364,0.504805694924217
wheatG,SDS,RKHS,0.78194778966809,0.0453257781835625,7.25167958728178,0.532854014369082
wheatG,SDS,XGBoost,0.813145332641296,0.0471267291547686,6.74670168317599,0.518295692779519
wheatG,SEP,BL,0.519725041413086,0.0598322200750923,2.55802794718993,0.293970935358259
wheatG,SEP,BRR,0.519628099645833,0.063732741653766,2.5577160133078,0.294198144468931
wheatG,SEP,BayesA,0.517820114121023,0.0630650449094732,2.56215589032526,0.289839925956663
wheatG,SEP,BayesB,0.517877325417703,0.0635162608924081,2.56538140425208,0.290563562789312
wheatG,SEP,BayesC,0.520381263646018,0.0619020018222668,2.55645550300452,0.288302997419202
wheatG,SEP,GBLUP,0.519369268729146,0.0621259114970904,2.55875559047841,0.293842164550452
wheatG,SEP,LightGBM,0.484614375528779,0.0547013708422559,2.62398697705982,0.272094701412213
wheatG,SEP,RF,0.495983661851369,0.0567861710148888,2.61901854876534,0.297750652891839
wheatG,SEP,RKHS,0.527317968386072,0.06244007436818,2.54013017045477,0.295965048023561
wheatG,SEP,XGBoost,0.481117554035132,0.0582959127374671,2.61761995326476,0.2744671216464
wheatG,STC,BL,0.601636687185696,0.0876067343353017,0.631720831622537,0.0493108473185612
wheatG,STC,BRR,0.600406263456723,0.0850474459855482,0.632093309670974,0.0489703726659704
wheatG,STC,BayesA,0.602967975087824,0.0826255377986824,0.630772179845564,0.0486951198562079
wheatG,STC,BayesB,0.610288342102706,0.0779213470551343,0.626263703937265,0.047368173739102
wheatG,STC,BayesC,0.600652816662391,0.0846514420550973,0.632025387130483,0.0487139910074533
wheatG,STC,GBLUP,0.600067912360881,0.0856935760174187,0.632669405095434,0.0497943409237131
wheatG,STC,LightGBM,0.616711809150272,0.0876625585380579,0.619554364308263,0.0501725973083907
wheatG,STC,RF,0.595489774965047,0.089996286203168,0.644011202031298,0.0469011730599081
wheatG,STC,RKHS,0.606846213493489,0.0858082299639238,0.628071729868221,0.0485113667892495
wheatG,STC,XGBoost,0.627608009403322,0.0864188193341829,0.614322058409711,0.0472304056215291
wheatG,SW,BL,0.766818957826981,0.046205453714997,1.47918703081708,0.142726582629241
wheatG,SW,BRR,0.767656130992493,0.0456235077706254,1.47457799584465,0.143023981533673
wheatG,SW,BayesA,0.768004641991825,0.0460245460115613,1.47458843907287,0.142212863266033
wheatG,SW,BayesB,0.76857818971343,0.0459788356978752,1.47257803484727,0.143003836755594
wheatG,SW,BayesC,0.768277500358158,0.045804056089566,1.47396181912085,0.142726268624524
wheatG,SW,GBLUP,0.768043963831934,0.0457558337367323,1.47421651143818,0.142559202849088
wheatG,SW,LightGBM,0.756901714495102,0.0546930637637527,1.50080531798507,0.153073412892684
wheatG,SW,RF,0.746160650407136,0.0542940130534175,1.54827760135946,0.15545575590712
wheatG,SW,RKHS,0.769801209944108,0.0470253010609585,1.47107396356167,0.148601591569304
wheatG,SW,XGBoost,0.748595934936905,0.0574523983630501,1.52252892697907,0.164134545370825
wheatG,TKW,BL,0.489855800457692,0.121075084735828,3.04171326364225,0.288408527224034
wheatG,TKW,BRR,0.489014280025633,0.125457182251149,3.04729187269653,0.300650705682888
wheatG,TKW,BayesA,0.489282872784405,0.125536268743334,3.04547534238081,0.298938053541626
wheatG,TKW,BayesB,0.488034962670567,0.12483461199611,3.0503756999565,0.300488495644752
wheatG,TKW,BayesC,0.489156045940246,0.123462385954107,3.04440102732937,0.29584951067467
wheatG,TKW,GBLUP,0.488981053300445,0.124751175126566,3.04622954693195,0.297753555766106
wheatG,TKW,LightGBM,0.47502471674121,0.111808384283959,3.04742827534437,0.304930432001889
wheatG,TKW,RF,0.464989668910403,0.110618875862084,3.06670193118055,0.319738520856584
wheatG,TKW,RKHS,0.491073274306276,0.124065907012515,3.03558148124508,0.301806907837144
wheatG,TKW,XGBoost,0.471091048094007,0.0996021497296331,3.05407704497117,0.297328998049901
wheatG,ZEL,BL,0.798707130309975,0.0397154047764072,5.42046335713562,0.385202084660017
wheatG,ZEL,BRR,0.795758701526267,0.0395031076038162,5.4526076207291,0.38093217390961
wheatG,ZEL,BayesA,0.801223196239589,0.0392521378281735,5.38939646575401,0.382257998512772
wheatG,ZEL,BayesB,0.808618289380777,0.0382132342372877,5.30022101646192,0.376144502649657
wheatG,ZEL,BayesC,0.799109011818617,0.0387267878663006,5.4149159468018,0.379601779435338
wheatG,ZEL,GBLUP,0.795630852847595,0.0395964137246006,5.45178624787965,0.375732794215276
wheatG,ZEL,LightGBM,0.820200855017549,0.0375464844499023,5.17904778600893,0.375806591065061
wheatG,ZEL,RF,0.800296460877078,0.0379559914305291,5.57328675575414,0.368661707041883
wheatG,ZEL,RKHS,0.802836131930557,0.0414126998211152,5.40196043598471,0.399622159066346
wheatG,ZEL,XGBoost,0.826505599784143,0.038088884319141,5.12903610958584,0.383409903799845
